Date;Antenna;Data;Time (secs)
Wed Aug 27 15:22:51 2008; TP Ant 1;101622.5;3466
Wed Aug 27 15:22:52 2008; TP Ant 1;100981.8438;3467
Wed Aug 27 15:22:53 2008; TP Ant 1;100837.9609;3468
Wed Aug 27 15:22:54 2008; TP Ant 1;101659.7422;3469
Wed Aug 27 15:22:55 2008; TP Ant 1;100673.5234;3470
Wed Aug 27 15:22:56 2008; TP Ant 1;101206.6719;3471
Wed Aug 27 15:22:57 2008; TP Ant 1;100010.7813;3472
Wed Aug 27 15:22:58 2008; TP Ant 1;100918.9766;3473
Wed Aug 27 15:22:59 2008; TP Ant 1;100584.9531;3474
Wed Aug 27 15:23:00 2008; TP Ant 1;100691.0625;3475
Wed Aug 27 15:23:01 2008; TP Ant 1;101868.1563;3476
Wed Aug 27 15:23:02 2008; TP Ant 1;101249.3438;3477
Wed Aug 27 15:23:03 2008; TP Ant 1;101368.375;3478
Wed Aug 27 15:23:04 2008; TP Ant 1;101043.3906;3479
Wed Aug 27 15:23:05 2008; TP Ant 1;101701.0391;3480
Wed Aug 27 15:23:06 2008; TP Ant 1;101170.5938;3481
Wed Aug 27 15:23:07 2008; TP Ant 1;101348.5391;3482
Wed Aug 27 15:23:08 2008; TP Ant 1;100767.3203;3483
Wed Aug 27 15:23:09 2008; TP Ant 1;100575.6641;3484
Wed Aug 27 15:23:10 2008; TP Ant 1;101357.5781;3485
Wed Aug 27 15:23:11 2008; TP Ant 1;101320.2656;3486
Wed Aug 27 15:23:12 2008; TP Ant 1;101248.6094;3487
Wed Aug 27 15:23:13 2008; TP Ant 1;100958.8438;3488
Wed Aug 27 15:23:14 2008; TP Ant 1;101587.8359;3489
Wed Aug 27 15:23:15 2008; TP Ant 1;101188.3984;3490
Wed Aug 27 15:23:16 2008; TP Ant 1;100242.2344;3491
Wed Aug 27 15:23:17 2008; TP Ant 1;100721.8516;3492
Wed Aug 27 15:23:18 2008; TP Ant 1;100553.9688;3493
Wed Aug 27 15:23:19 2008; TP Ant 1;100152.0469;3494
Wed Aug 27 15:23:20 2008; TP Ant 1;100153.9141;3495
Wed Aug 27 15:23:21 2008; TP Ant 1;99162.8125;3496
Wed Aug 27 15:23:22 2008; TP Ant 1;99844.42969;3497
Wed Aug 27 15:23:23 2008; TP Ant 1;100498.2734;3498
Wed Aug 27 15:23:24 2008; TP Ant 1;100638.625;3499
Wed Aug 27 15:23:25 2008; TP Ant 1;100512.0781;3500
Wed Aug 27 15:23:26 2008; TP Ant 1;101223.8125;3501
Wed Aug 27 15:23:27 2008; TP Ant 1;100560.8906;3502
Wed Aug 27 15:23:28 2008; TP Ant 1;100605.4219;3503
Wed Aug 27 15:23:29 2008; TP Ant 1;100219.7969;3504
Wed Aug 27 15:23:30 2008; TP Ant 1;99973.39063;3505
Wed Aug 27 15:23:31 2008; TP Ant 1;100068.4922;3506
Wed Aug 27 15:23:32 2008; TP Ant 1;100458.4063;3507
Wed Aug 27 15:23:33 2008; TP Ant 1;99989.48438;3508
Wed Aug 27 15:23:34 2008; TP Ant 1;100114.8281;3509
Wed Aug 27 15:23:35 2008; TP Ant 1;100368.9375;3510
Wed Aug 27 15:23:36 2008; TP Ant 1;99531.78125;3511
Wed Aug 27 15:23:37 2008; TP Ant 1;99800.41406;3512
Wed Aug 27 15:23:38 2008; TP Ant 1;99245.71094;3513
Wed Aug 27 15:23:39 2008; TP Ant 1;99685.75;3514
Wed Aug 27 15:23:40 2008; TP Ant 1;99486.8125;3515
Wed Aug 27 15:23:41 2008; TP Ant 1;99107.59375;3516
Wed Aug 27 15:23:42 2008; TP Ant 1;99871.30469;3517
Wed Aug 27 15:23:43 2008; TP Ant 1;98886.39844;3518
Wed Aug 27 15:23:44 2008; TP Ant 1;99018.14063;3519
Wed Aug 27 15:23:45 2008; TP Ant 1;99450.53125;3520
Wed Aug 27 15:23:46 2008; TP Ant 1;99623.13281;3521
Wed Aug 27 15:23:47 2008; TP Ant 1;98918.3125;3522
Wed Aug 27 15:23:48 2008; TP Ant 1;99008.8125;3523
Wed Aug 27 15:23:49 2008; TP Ant 1;100408.5469;3524
Wed Aug 27 15:23:50 2008; TP Ant 1;98793.82031;3525
Wed Aug 27 15:23:51 2008; TP Ant 1;99244.48438;3526
Wed Aug 27 15:23:52 2008; TP Ant 1;99827.83594;3527
Wed Aug 27 15:23:53 2008; TP Ant 1;99580.34375;3528
Wed Aug 27 15:23:54 2008; TP Ant 1;99316.60156;3529
Wed Aug 27 15:23:55 2008; TP Ant 1;98807.45313;3530
Wed Aug 27 15:23:56 2008; TP Ant 1;99345.5;3531
Wed Aug 27 15:23:57 2008; TP Ant 1;98471.48438;3532
Wed Aug 27 15:23:58 2008; TP Ant 1;98949.35938;3533
Wed Aug 27 15:23:59 2008; TP Ant 1;98528.99219;3534
Wed Aug 27 15:24:00 2008; TP Ant 1;98729.39063;3535
Wed Aug 27 15:24:01 2008; TP Ant 1;99282.98438;3536
Wed Aug 27 15:24:02 2008; TP Ant 1;98525.60938;3537
Wed Aug 27 15:24:03 2008; TP Ant 1;99440.55469;3538
Wed Aug 27 15:24:04 2008; TP Ant 1;98740.04688;3539
Wed Aug 27 15:24:05 2008; TP Ant 1;99280.73438;3540
Wed Aug 27 15:24:06 2008; TP Ant 1;98918.57031;3541
Wed Aug 27 15:24:07 2008; TP Ant 1;98226.90625;3542
Wed Aug 27 15:24:08 2008; TP Ant 1;98307.07031;3543
Wed Aug 27 15:24:09 2008; TP Ant 1;98536.59375;3544
Wed Aug 27 15:24:10 2008; TP Ant 1;98862.35938;3545
Wed Aug 27 15:24:11 2008; TP Ant 1;98663.61719;3546
Wed Aug 27 15:24:12 2008; TP Ant 1;99259.23438;3547
Wed Aug 27 15:24:13 2008; TP Ant 1;99031.5625;3548
Wed Aug 27 15:24:14 2008; TP Ant 1;98911.64063;3549
Wed Aug 27 15:24:15 2008; TP Ant 1;99113.07813;3550
Wed Aug 27 15:24:16 2008; TP Ant 1;98526.17188;3551
Wed Aug 27 15:24:17 2008; TP Ant 1;97823.95313;3552
Wed Aug 27 15:24:18 2008; TP Ant 1;97178.98438;3553
Wed Aug 27 15:24:19 2008; TP Ant 1;97934.82031;3554
Wed Aug 27 15:24:20 2008; TP Ant 1;97753.60938;3555
Wed Aug 27 15:24:21 2008; TP Ant 1;97715.49219;3556
Wed Aug 27 15:24:22 2008; TP Ant 1;98115.19531;3557
Wed Aug 27 15:24:23 2008; TP Ant 1;97628.34375;3558
Wed Aug 27 15:24:24 2008; TP Ant 1;97526.82813;3559
Wed Aug 27 15:24:25 2008; TP Ant 1;97697.70313;3560
Wed Aug 27 15:24:26 2008; TP Ant 1;98175.34375;3561
Wed Aug 27 15:24:27 2008; TP Ant 1;98346.65625;3562
Wed Aug 27 15:24:28 2008; TP Ant 1;97627.21875;3563
Wed Aug 27 15:24:29 2008; TP Ant 1;98078.1875;3564
Wed Aug 27 15:24:30 2008; TP Ant 1;98199.21094;3565
Wed Aug 27 15:24:31 2008; TP Ant 1;97429.85938;3566
Wed Aug 27 15:24:32 2008; TP Ant 1;97064.59375;3567
Wed Aug 27 15:24:33 2008; TP Ant 1;97780.73438;3568
Wed Aug 27 15:24:34 2008; TP Ant 1;97943.64844;3569
Wed Aug 27 15:24:35 2008; TP Ant 1;97946.48438;3570
Wed Aug 27 15:24:36 2008; TP Ant 1;97804.28125;3571
Wed Aug 27 15:24:37 2008; TP Ant 1;97863.59375;3572
Wed Aug 27 15:24:38 2008; TP Ant 1;97398.8125;3573
Wed Aug 27 15:24:39 2008; TP Ant 1;97573.99219;3574
Wed Aug 27 15:24:40 2008; TP Ant 1;97667.46094;3575
Wed Aug 27 15:24:41 2008; TP Ant 1;97515.82031;3576
Wed Aug 27 15:24:42 2008; TP Ant 1;97009.32813;3577
Wed Aug 27 15:24:43 2008; TP Ant 1;97370.54688;3578
Wed Aug 27 15:24:44 2008; TP Ant 1;97242.53125;3579
Wed Aug 27 15:24:45 2008; TP Ant 1;96507.21875;3580
Wed Aug 27 15:24:46 2008; TP Ant 1;96808.28125;3581
Wed Aug 27 15:24:47 2008; TP Ant 1;97738.48438;3582
Wed Aug 27 15:24:48 2008; TP Ant 1;96638.08594;3583
Wed Aug 27 15:24:49 2008; TP Ant 1;97374.67969;3584
Wed Aug 27 15:24:50 2008; TP Ant 1;97772.84375;3585
Wed Aug 27 15:24:51 2008; TP Ant 1;97741.60156;3586
Wed Aug 27 15:24:52 2008; TP Ant 1;97554.59375;3587
Wed Aug 27 15:24:53 2008; TP Ant 1;96763.69531;3588
Wed Aug 27 15:24:54 2008; TP Ant 1;97644.76563;3589
Wed Aug 27 15:24:55 2008; TP Ant 1;97470.50781;3590
Wed Aug 27 15:24:56 2008; TP Ant 1;97402.10938;3591
Wed Aug 27 15:24:57 2008; TP Ant 1;97138.29688;3592
Wed Aug 27 15:24:58 2008; TP Ant 1;97817.15625;3593
Wed Aug 27 15:24:59 2008; TP Ant 1;96664.40625;3594
Wed Aug 27 15:25:00 2008; TP Ant 1;96899.44531;3595
Wed Aug 27 15:25:01 2008; TP Ant 1;97163.79688;3596
Wed Aug 27 15:25:02 2008; TP Ant 1;97063.48438;3597
Wed Aug 27 15:25:03 2008; TP Ant 1;97012.40625;3598
Wed Aug 27 15:25:04 2008; TP Ant 1;96384.09375;3599
Wed Aug 27 15:28:00 2008; TP Ant 1;1.700546026;3600
Wed Aug 27 15:28:01 2008; TP Ant 1;94611.69531;3601
Wed Aug 27 15:28:02 2008; TP Ant 1;95314.41406;3602
Wed Aug 27 15:28:03 2008; TP Ant 1;94959.57813;3603
Wed Aug 27 15:28:04 2008; TP Ant 1;94555.14063;3604
Wed Aug 27 15:28:05 2008; TP Ant 1;95384.34375;3605
Wed Aug 27 15:28:06 2008; TP Ant 1;95390.35156;3606
Wed Aug 27 15:28:07 2008; TP Ant 1;95185.72656;3607
Wed Aug 27 15:28:08 2008; TP Ant 1;94948.375;3608
Wed Aug 27 15:28:09 2008; TP Ant 1;95503.25;3609
Wed Aug 27 15:28:10 2008; TP Ant 1;94786.10938;3610
Wed Aug 27 15:28:11 2008; TP Ant 1;94740.59375;3611
Wed Aug 27 15:28:12 2008; TP Ant 1;94821.39063;3612
Wed Aug 27 15:28:13 2008; TP Ant 1;94754.82031;3613
Wed Aug 27 15:28:14 2008; TP Ant 1;94479.07813;3614
Wed Aug 27 15:28:15 2008; TP Ant 1;94916.9375;3615
Wed Aug 27 15:28:16 2008; TP Ant 1;94759.875;3616
Wed Aug 27 15:28:17 2008; TP Ant 1;94817.23438;3617
Wed Aug 27 15:28:18 2008; TP Ant 1;94985.26563;3618
Wed Aug 27 15:28:19 2008; TP Ant 1;94072.625;3619
Wed Aug 27 15:28:20 2008; TP Ant 1;93997.34375;3620
Wed Aug 27 15:28:21 2008; TP Ant 1;94410.67969;3621
Wed Aug 27 15:28:22 2008; TP Ant 1;94712.45313;3622
Wed Aug 27 15:28:23 2008; TP Ant 1;94925.86719;3623
Wed Aug 27 15:28:24 2008; TP Ant 1;94953.32813;3624
Wed Aug 27 15:28:25 2008; TP Ant 1;94899.04688;3625
Wed Aug 27 15:28:26 2008; TP Ant 1;94707.30469;3626
Wed Aug 27 15:28:27 2008; TP Ant 1;94903.35156;3627
Wed Aug 27 15:28:28 2008; TP Ant 1;94243.14844;3628
Wed Aug 27 15:28:29 2008; TP Ant 1;94777.27344;3629
Wed Aug 27 15:28:30 2008; TP Ant 1;94818.3125;3630
Wed Aug 27 15:28:31 2008; TP Ant 1;94818.05469;3631
Wed Aug 27 15:28:32 2008; TP Ant 1;94441.88281;3632
Wed Aug 27 15:28:33 2008; TP Ant 1;94310.77344;3633
Wed Aug 27 15:28:34 2008; TP Ant 1;94435.10938;3634
Wed Aug 27 15:28:35 2008; TP Ant 1;93818.60938;3635
Wed Aug 27 15:28:36 2008; TP Ant 1;93491.50781;3636
Wed Aug 27 15:28:37 2008; TP Ant 1;94197.15625;3637
Wed Aug 27 15:28:38 2008; TP Ant 1;93974.85938;3638
Wed Aug 27 15:28:39 2008; TP Ant 1;94104.61719;3639
Wed Aug 27 15:28:40 2008; TP Ant 1;93624.32031;3640
Wed Aug 27 15:28:41 2008; TP Ant 1;94800.92188;3641
Wed Aug 27 15:28:42 2008; TP Ant 1;94280.84375;3642
Wed Aug 27 15:28:43 2008; TP Ant 1;93685.17188;3643
Wed Aug 27 15:28:44 2008; TP Ant 1;94163.64063;3644
Wed Aug 27 15:28:45 2008; TP Ant 1;94028.70313;3645
Wed Aug 27 15:28:46 2008; TP Ant 1;94311.73438;3646
Wed Aug 27 15:28:47 2008; TP Ant 1;94400.94531;3647
Wed Aug 27 15:28:48 2008; TP Ant 1;94205.03125;3648
Wed Aug 27 15:28:49 2008; TP Ant 1;94277.28125;3649
Wed Aug 27 15:28:50 2008; TP Ant 1;94287.8125;3650
Wed Aug 27 15:28:51 2008; TP Ant 1;94773.07813;3651
Wed Aug 27 15:28:52 2008; TP Ant 1;94106.51563;3652
Wed Aug 27 15:28:53 2008; TP Ant 1;93683.92188;3653
Wed Aug 27 15:28:54 2008; TP Ant 1;93651.23438;3654
Wed Aug 27 15:28:55 2008; TP Ant 1;93352.30469;3655
Wed Aug 27 15:28:56 2008; TP Ant 1;94069.91406;3656
Wed Aug 27 15:28:57 2008; TP Ant 1;93705.89844;3657
Wed Aug 27 15:28:58 2008; TP Ant 1;94177.3125;3658
Wed Aug 27 15:28:59 2008; TP Ant 1;93715.23438;3659
Wed Aug 27 15:29:00 2008; TP Ant 1;93752.03125;3660
Wed Aug 27 15:29:01 2008; TP Ant 1;93657.65625;3661
Wed Aug 27 15:29:02 2008; TP Ant 1;93508.71875;3662
Wed Aug 27 15:29:03 2008; TP Ant 1;94515.97656;3663
Wed Aug 27 15:29:04 2008; TP Ant 1;110858.3828;3664
Wed Aug 27 15:29:05 2008; TP Ant 1;169947.9844;3665
Wed Aug 27 15:29:06 2008; TP Ant 1;171325.2188;3666
Wed Aug 27 15:29:07 2008; TP Ant 1;176475.7969;3667
Wed Aug 27 15:29:08 2008; TP Ant 1;178659.1406;3668
Wed Aug 27 15:29:09 2008; TP Ant 1;177533.1875;3669
Wed Aug 27 15:29:10 2008; TP Ant 1;176697.7344;3670
Wed Aug 27 15:29:11 2008; TP Ant 1;176237.25;3671
Wed Aug 27 15:29:12 2008; TP Ant 1;175098.7813;3672
Wed Aug 27 15:29:13 2008; TP Ant 1;177754.8438;3673
Wed Aug 27 15:29:14 2008; TP Ant 1;178776.9688;3674
Wed Aug 27 15:29:15 2008; TP Ant 1;176689.5156;3675
Wed Aug 27 15:29:16 2008; TP Ant 1;178583.8906;3676
Wed Aug 27 15:29:17 2008; TP Ant 1;180252.9063;3677
Wed Aug 27 15:29:18 2008; TP Ant 1;175906.2813;3678
Wed Aug 27 15:29:19 2008; TP Ant 1;176721.6875;3679
Wed Aug 27 15:29:20 2008; TP Ant 1;176739.4531;3680
Wed Aug 27 15:29:21 2008; TP Ant 1;181355.0938;3681
Wed Aug 27 15:29:22 2008; TP Ant 1;178028.7188;3682
Wed Aug 27 15:29:23 2008; TP Ant 1;177989.7813;3683
Wed Aug 27 15:29:24 2008; TP Ant 1;176485.2188;3684
Wed Aug 27 15:29:25 2008; TP Ant 1;179856.9219;3685
Wed Aug 27 15:29:26 2008; TP Ant 1;176238.9219;3686
Wed Aug 27 15:29:27 2008; TP Ant 1;175770.3594;3687
Wed Aug 27 15:29:28 2008; TP Ant 1;175698.875;3688
Wed Aug 27 15:29:29 2008; TP Ant 1;176619.9688;3689
Wed Aug 27 15:29:30 2008; TP Ant 1;176124.7813;3690
Wed Aug 27 15:29:31 2008; TP Ant 1;176371.5938;3691
Wed Aug 27 15:29:32 2008; TP Ant 1;175020.5;3692
Wed Aug 27 15:29:33 2008; TP Ant 1;175554.3281;3693
Wed Aug 27 15:29:34 2008; TP Ant 1;175409.3594;3694
Wed Aug 27 15:29:35 2008; TP Ant 1;175574.3281;3695
Wed Aug 27 15:29:36 2008; TP Ant 1;175619.7813;3696
Wed Aug 27 15:29:37 2008; TP Ant 1;175855.6875;3697
Wed Aug 27 15:29:38 2008; TP Ant 1;176344.0625;3698
Wed Aug 27 15:29:39 2008; TP Ant 1;174961.9063;3699
Wed Aug 27 15:29:40 2008; TP Ant 1;175478.2031;3700
Wed Aug 27 15:29:41 2008; TP Ant 1;174761.1719;3701
Wed Aug 27 15:29:42 2008; TP Ant 1;174331;3702
Wed Aug 27 15:29:43 2008; TP Ant 1;174439.4219;3703
Wed Aug 27 15:29:44 2008; TP Ant 1;174229.375;3704
Wed Aug 27 15:29:45 2008; TP Ant 1;175561.875;3705
Wed Aug 27 15:29:46 2008; TP Ant 1;174804.1094;3706
Wed Aug 27 15:29:47 2008; TP Ant 1;174307.75;3707
Wed Aug 27 15:29:48 2008; TP Ant 1;178745.8125;3708
Wed Aug 27 15:29:49 2008; TP Ant 1;178503;3709
Wed Aug 27 15:29:50 2008; TP Ant 1;175447.8438;3710
Wed Aug 27 15:29:51 2008; TP Ant 1;177340.7188;3711
Wed Aug 27 15:29:52 2008; TP Ant 1;176672.2969;3712
Wed Aug 27 15:29:53 2008; TP Ant 1;180411.4219;3713
Wed Aug 27 15:29:54 2008; TP Ant 1;179311.5;3714
Wed Aug 27 15:29:55 2008; TP Ant 1;179743.0156;3715
Wed Aug 27 15:29:56 2008; TP Ant 1;179984.1875;3716
Wed Aug 27 15:29:57 2008; TP Ant 1;180341.4219;3717
Wed Aug 27 15:29:58 2008; TP Ant 1;179949.2031;3718
Wed Aug 27 15:29:59 2008; TP Ant 1;178097.5313;3719
Wed Aug 27 15:30:00 2008; TP Ant 1;178175.8906;3720
Wed Aug 27 15:30:01 2008; TP Ant 1;177251.3125;3721
Wed Aug 27 15:30:02 2008; TP Ant 1;179718.5156;3722
Wed Aug 27 15:30:03 2008; TP Ant 1;177663.8438;3723
Wed Aug 27 15:30:04 2008; TP Ant 1;177379.3281;3724
Wed Aug 27 15:30:05 2008; TP Ant 1;179204.0625;3725
Wed Aug 27 15:30:06 2008; TP Ant 1;178830.25;3726
Wed Aug 27 15:30:07 2008; TP Ant 1;179265.7031;3727
Wed Aug 27 15:30:08 2008; TP Ant 1;177804.5938;3728
Wed Aug 27 15:30:09 2008; TP Ant 1;178458.7813;3729
Wed Aug 27 15:30:10 2008; TP Ant 1;181256.9219;3730
Wed Aug 27 15:30:11 2008; TP Ant 1;180923.0313;3731
Wed Aug 27 15:30:12 2008; TP Ant 1;180047.7188;3732
Wed Aug 27 15:30:13 2008; TP Ant 1;177856.0313;3733
Wed Aug 27 15:30:14 2008; TP Ant 1;180797.4688;3734
Wed Aug 27 15:30:15 2008; TP Ant 1;181659.3594;3735
Wed Aug 27 15:30:16 2008; TP Ant 1;178992.375;3736
Wed Aug 27 15:30:17 2008; TP Ant 1;180957.75;3737
Wed Aug 27 15:30:18 2008; TP Ant 1;180917.2813;3738
Wed Aug 27 15:30:19 2008; TP Ant 1;181000.625;3739
Wed Aug 27 15:30:20 2008; TP Ant 1;180009.4688;3740
Wed Aug 27 15:30:21 2008; TP Ant 1;176430.6875;3741
Wed Aug 27 15:30:22 2008; TP Ant 1;109074.3125;3742
Wed Aug 27 15:30:23 2008; TP Ant 1;95387;3743
Wed Aug 27 15:30:24 2008; TP Ant 1;94472.64063;3744
Wed Aug 27 15:30:25 2008; TP Ant 1;93549.54688;3745
Wed Aug 27 15:30:26 2008; TP Ant 1;93702.04688;3746
Wed Aug 27 15:30:27 2008; TP Ant 1;94377.89844;3747
Wed Aug 27 15:30:28 2008; TP Ant 1;94612.76563;3748
Wed Aug 27 15:30:29 2008; TP Ant 1;93694.23438;3749
Wed Aug 27 15:30:30 2008; TP Ant 1;93550.32813;3750
Wed Aug 27 15:30:31 2008; TP Ant 1;93813.82813;3751
Wed Aug 27 15:30:32 2008; TP Ant 1;93990.64844;3752
Wed Aug 27 15:30:33 2008; TP Ant 1;94339.15625;3753
Wed Aug 27 15:30:34 2008; TP Ant 1;93278.42969;3754
Wed Aug 27 15:30:35 2008; TP Ant 1;93321.28125;3755
Wed Aug 27 15:30:36 2008; TP Ant 1;93374.75781;3756
Wed Aug 27 15:30:37 2008; TP Ant 1;93276.92188;3757
Wed Aug 27 15:30:38 2008; TP Ant 1;93698.39844;3758
Wed Aug 27 15:30:39 2008; TP Ant 1;93466.92188;3759
Wed Aug 27 15:30:40 2008; TP Ant 1;92980.69531;3760
Wed Aug 27 15:30:41 2008; TP Ant 1;92939.76563;3761
Wed Aug 27 15:30:42 2008; TP Ant 1;93847.125;3762
Wed Aug 27 15:30:43 2008; TP Ant 1;92885.375;3763
Wed Aug 27 15:30:44 2008; TP Ant 1;93187.94531;3764
Wed Aug 27 15:30:45 2008; TP Ant 1;92535.8125;3765
Wed Aug 27 15:30:46 2008; TP Ant 1;92694.57813;3766
Wed Aug 27 15:30:47 2008; TP Ant 1;92782.76563;3767
Wed Aug 27 15:30:48 2008; TP Ant 1;93160.64063;3768
Wed Aug 27 15:30:49 2008; TP Ant 1;93123.11719;3769
Wed Aug 27 15:30:50 2008; TP Ant 1;93575.5625;3770
Wed Aug 27 15:30:51 2008; TP Ant 1;92782.29688;3771
Wed Aug 27 15:30:52 2008; TP Ant 1;93276.75;3772
Wed Aug 27 15:30:53 2008; TP Ant 1;93706.40625;3773
Wed Aug 27 15:30:54 2008; TP Ant 1;93222.95313;3774
Wed Aug 27 15:30:55 2008; TP Ant 1;94006.45313;3775
Wed Aug 27 15:30:56 2008; TP Ant 1;93448.39063;3776
Wed Aug 27 15:30:57 2008; TP Ant 1;93372.79688;3777
Wed Aug 27 15:30:58 2008; TP Ant 1;93160.28906;3778
Wed Aug 27 15:30:59 2008; TP Ant 1;92719.57813;3779
Wed Aug 27 15:31:00 2008; TP Ant 1;93284.78125;3780
Wed Aug 27 15:31:01 2008; TP Ant 1;92987.60938;3781
Wed Aug 27 15:31:02 2008; TP Ant 1;93151.41406;3782
Wed Aug 27 15:31:03 2008; TP Ant 1;93094.3125;3783
Wed Aug 27 15:31:04 2008; TP Ant 1;93104.60938;3784
Wed Aug 27 15:31:05 2008; TP Ant 1;93242.04688;3785
Wed Aug 27 15:31:06 2008; TP Ant 1;93087.875;3786
Wed Aug 27 15:31:07 2008; TP Ant 1;92975.28125;3787
Wed Aug 27 15:31:08 2008; TP Ant 1;93594.67188;3788
Wed Aug 27 15:31:09 2008; TP Ant 1;95606.71875;3789
Wed Aug 27 15:31:10 2008; TP Ant 1;152208.75;3790
Wed Aug 27 15:31:11 2008; TP Ant 1;175704.8125;3791
Wed Aug 27 15:31:12 2008; TP Ant 1;183442.8906;3792
Wed Aug 27 15:31:13 2008; TP Ant 1;183275.5;3793
Wed Aug 27 15:31:14 2008; TP Ant 1;183880.1875;3794
Wed Aug 27 15:31:15 2008; TP Ant 1;182348.5625;3795
Wed Aug 27 15:31:16 2008; TP Ant 1;181447.2188;3796
Wed Aug 27 15:31:17 2008; TP Ant 1;183032.25;3797
Wed Aug 27 15:31:18 2008; TP Ant 1;182670.4844;3798
Wed Aug 27 15:31:19 2008; TP Ant 1;181871.8906;3799
Wed Aug 27 15:31:20 2008; TP Ant 1;182817.3125;3800
Wed Aug 27 15:31:21 2008; TP Ant 1;182303.625;3801
Wed Aug 27 15:31:22 2008; TP Ant 1;182223.8594;3802
Wed Aug 27 15:31:23 2008; TP Ant 1;182388.6875;3803
Wed Aug 27 15:31:24 2008; TP Ant 1;183445.2813;3804
Wed Aug 27 15:31:25 2008; TP Ant 1;182567.2969;3805
Wed Aug 27 15:31:26 2008; TP Ant 1;182870.1563;3806
Wed Aug 27 15:31:27 2008; TP Ant 1;182555.2813;3807
Wed Aug 27 15:31:28 2008; TP Ant 1;182953.5;3808
Wed Aug 27 15:31:29 2008; TP Ant 1;183037.1406;3809
Wed Aug 27 15:31:30 2008; TP Ant 1;183029.5625;3810
Wed Aug 27 15:31:31 2008; TP Ant 1;182783.5;3811
Wed Aug 27 15:31:32 2008; TP Ant 1;182504.9688;3812
Wed Aug 27 15:31:33 2008; TP Ant 1;183071.8125;3813
Wed Aug 27 15:31:34 2008; TP Ant 1;182974.7813;3814
Wed Aug 27 15:31:35 2008; TP Ant 1;182679.1406;3815
Wed Aug 27 15:31:36 2008; TP Ant 1;183137.8438;3816
Wed Aug 27 15:31:37 2008; TP Ant 1;182575.5938;3817
Wed Aug 27 15:31:38 2008; TP Ant 1;182772.875;3818
Wed Aug 27 15:31:39 2008; TP Ant 1;182414.2813;3819
Wed Aug 27 15:31:40 2008; TP Ant 1;182652.6406;3820
Wed Aug 27 15:31:41 2008; TP Ant 1;182687.0313;3821
Wed Aug 27 15:31:42 2008; TP Ant 1;182452.9688;3822
Wed Aug 27 15:31:43 2008; TP Ant 1;182322.0781;3823
Wed Aug 27 15:31:44 2008; TP Ant 1;182791.0625;3824
Wed Aug 27 15:31:45 2008; TP Ant 1;182958.9688;3825
Wed Aug 27 15:31:46 2008; TP Ant 1;182296.2031;3826
Wed Aug 27 15:31:47 2008; TP Ant 1;182257.0938;3827
Wed Aug 27 15:31:48 2008; TP Ant 1;182139.4063;3828
Wed Aug 27 15:31:49 2008; TP Ant 1;182084.8438;3829
Wed Aug 27 15:31:50 2008; TP Ant 1;182543.25;3830
Wed Aug 27 15:31:51 2008; TP Ant 1;183528.9688;3831
Wed Aug 27 15:31:52 2008; TP Ant 1;182909.9375;3832
Wed Aug 27 15:31:53 2008; TP Ant 1;181729.8438;3833
Wed Aug 27 15:31:54 2008; TP Ant 1;182557.7188;3834
Wed Aug 27 15:31:55 2008; TP Ant 1;182811.7656;3835
Wed Aug 27 15:31:56 2008; TP Ant 1;183090.4531;3836
Wed Aug 27 15:31:57 2008; TP Ant 1;134156.9688;3837
Wed Aug 27 15:31:58 2008; TP Ant 1;94363.40625;3838
Wed Aug 27 15:31:59 2008; TP Ant 1;93318.79688;3839
Wed Aug 27 15:32:00 2008; TP Ant 1;93217.46094;3840
Wed Aug 27 15:32:01 2008; TP Ant 1;93321.04688;3841
Wed Aug 27 15:32:02 2008; TP Ant 1;93605.67188;3842
Wed Aug 27 15:32:03 2008; TP Ant 1;93596.89063;3843
Wed Aug 27 15:32:04 2008; TP Ant 1;93311.625;3844
Wed Aug 27 15:32:05 2008; TP Ant 1;94018.20313;3845
Wed Aug 27 15:32:06 2008; TP Ant 1;93614.75;3846
Wed Aug 27 15:32:07 2008; TP Ant 1;93470.85938;3847
Wed Aug 27 15:32:08 2008; TP Ant 1;93503.26563;3848
Wed Aug 27 15:32:09 2008; TP Ant 1;93715.04688;3849
Wed Aug 27 15:32:10 2008; TP Ant 1;93375.23438;3850
Wed Aug 27 15:32:11 2008; TP Ant 1;93119.8125;3851
Wed Aug 27 15:32:12 2008; TP Ant 1;93327.78906;3852
Wed Aug 27 15:32:13 2008; TP Ant 1;93374.46094;3853
Wed Aug 27 15:32:14 2008; TP Ant 1;93461.10156;3854
Wed Aug 27 15:32:15 2008; TP Ant 1;92861.5625;3855
Wed Aug 27 15:32:16 2008; TP Ant 1;93500.55469;3856
Wed Aug 27 15:32:17 2008; TP Ant 1;93765;3857
Wed Aug 27 15:32:18 2008; TP Ant 1;93666.34375;3858
Wed Aug 27 15:32:19 2008; TP Ant 1;93622.0625;3859
Wed Aug 27 15:32:20 2008; TP Ant 1;92935.35938;3860
Wed Aug 27 15:32:21 2008; TP Ant 1;93328.70313;3861
Wed Aug 27 15:32:22 2008; TP Ant 1;93892.64063;3862
Wed Aug 27 15:32:23 2008; TP Ant 1;93254.96875;3863
Wed Aug 27 15:32:24 2008; TP Ant 1;92882.71875;3864
Wed Aug 27 15:32:25 2008; TP Ant 1;92817.58594;3865
